"","state","date","site","dailycases","note","data","region"
"1261","South Africa",2020-06-29,"FS",98,NA,NA,NA
"1262","South Africa",2020-06-30,"FS",137,NA,NA,NA
"1263","South Africa",2020-07-01,"FS",158,NA,NA,NA
"1264","South Africa",2020-07-02,"FS",214,NA,NA,NA
"1265","South Africa",2020-07-03,"FS",244,NA,NA,NA
"1266","South Africa",2020-07-04,"FS",246,NA,NA,NA
"1267","South Africa",2020-07-05,"FS",177,NA,NA,NA
"1268","South Africa",2020-07-06,"FS",251,NA,NA,NA
"1269","South Africa",2020-07-07,"FS",230,NA,NA,NA
"1270","South Africa",2020-07-08,"FS",225,NA,NA,NA
"1271","South Africa",2020-07-09,"FS",465,NA,NA,NA
"1272","South Africa",2020-07-10,"FS",497,NA,NA,NA
"1273","South Africa",2020-07-11,"FS",458,NA,NA,NA
"1274","South Africa",2020-07-12,"FS",545,NA,NA,NA
"1275","South Africa",2020-07-13,"FS",408,NA,NA,NA
"1276","South Africa",2020-07-14,"FS",341,NA,NA,NA
"1277","South Africa",2020-07-15,"FS",588,NA,NA,NA
"1278","South Africa",2020-07-16,"FS",751,NA,NA,NA
"1279","South Africa",2020-07-17,"FS",978,NA,NA,NA
"1280","South Africa",2020-07-18,"FS",714,NA,NA,NA
"1281","South Africa",2020-07-19,"FS",989,NA,NA,NA
"1282","South Africa",2020-07-20,"FS",734,NA,NA,NA
"1283","South Africa",2020-07-21,"FS",625,NA,NA,NA
"1284","South Africa",2020-07-22,"FS",980,NA,NA,NA
"1285","South Africa",2020-07-23,"FS",1111,NA,NA,NA
"1286","South Africa",2020-07-24,"FS",1099,NA,NA,NA
"1287","South Africa",2020-07-25,"FS",970,NA,NA,NA
"1288","South Africa",2020-07-26,"FS",970,NA,NA,NA
"1289","South Africa",2020-07-27,"FS",740,NA,NA,NA
"1290","South Africa",2020-07-28,"FS",912,NA,NA,NA
"1291","South Africa",2020-07-29,"FS",1073,NA,NA,NA
"1292","South Africa",2020-07-30,"FS",1191,NA,NA,NA
"1293","South Africa",2020-07-31,"FS",864,NA,NA,NA
"1294","South Africa",2020-08-01,"FS",1046,NA,NA,NA
"1295","South Africa",2020-08-02,"FS",791,NA,NA,NA
"1296","South Africa",2020-08-03,"FS",606,NA,NA,NA
"1297","South Africa",2020-08-04,"FS",628,NA,NA,NA
"1298","South Africa",2020-08-05,"FS",899,NA,NA,NA
"1299","South Africa",2020-08-06,"FS",891,NA,NA,NA
"1300","South Africa",2020-08-07,"FS",754,NA,NA,NA
"1301","South Africa",2020-08-08,"FS",865,NA,NA,NA
"1302","South Africa",2020-08-09,"FS",628,NA,NA,NA
"1303","South Africa",2020-08-10,"FS",539,NA,NA,NA
"1304","South Africa",2020-08-11,"FS",300,NA,NA,NA
"1305","South Africa",2020-08-12,"FS",369,NA,NA,NA
"1306","South Africa",2020-08-13,"FS",471,NA,NA,NA
"1307","South Africa",2020-08-14,"FS",788,NA,NA,NA
"1308","South Africa",2020-08-15,"FS",628,NA,NA,NA
"1309","South Africa",2020-08-16,"FS",405,NA,NA,NA
"1310","South Africa",2020-08-17,"FS",434,NA,NA,NA
"1311","South Africa",2020-08-18,"FS",289,NA,NA,NA
"1312","South Africa",2020-08-19,"FS",570,NA,NA,NA
"1313","South Africa",2020-08-20,"FS",502,NA,NA,NA
"1314","South Africa",2020-08-21,"FS",471,NA,NA,NA
"1315","South Africa",2020-08-22,"FS",485,NA,NA,NA
"1316","South Africa",2020-08-23,"FS",359,NA,NA,NA
"1317","South Africa",2020-08-24,"FS",387,NA,NA,NA
"1318","South Africa",2020-08-25,"FS",236,NA,NA,NA
"1319","South Africa",2020-08-26,"FS",377,NA,NA,NA
"1320","South Africa",2020-08-27,"FS",439,NA,NA,NA
"1321","South Africa",2020-08-28,"FS",323,NA,NA,NA
"1322","South Africa",2020-08-29,"FS",415,NA,NA,NA
"1323","South Africa",2020-08-30,"FS",400,NA,NA,NA
"1324","South Africa",2020-08-31,"FS",331,NA,NA,NA
"1325","South Africa",2020-09-01,"FS",237,NA,NA,NA
"1326","South Africa",2020-09-02,"FS",348,NA,NA,NA
"1327","South Africa",2020-09-03,"FS",396,NA,NA,NA
"1328","South Africa",2020-09-04,"FS",323,NA,NA,NA
"1329","South Africa",2020-09-05,"FS",294,NA,NA,NA
"1330","South Africa",2020-09-06,"FS",295,NA,NA,NA
"1331","South Africa",2020-09-07,"FS",205,NA,NA,NA
"1332","South Africa",2020-09-08,"FS",168,NA,NA,NA
"1333","South Africa",2020-09-09,"FS",302,NA,NA,NA
"1334","South Africa",2020-09-10,"FS",376,NA,NA,NA
"1335","South Africa",2020-09-11,"FS",418,NA,NA,NA
"1336","South Africa",2020-09-12,"FS",354,NA,NA,NA
"1337","South Africa",2020-09-13,"FS",271,NA,NA,NA
"1338","South Africa",2020-09-14,"FS",245,NA,NA,NA
"1339","South Africa",2020-09-15,"FS",135,NA,NA,NA
"1340","South Africa",2020-09-16,"FS",347,NA,NA,NA
"1341","South Africa",2020-09-17,"FS",439,NA,NA,NA
"1342","South Africa",2020-09-18,"FS",334,NA,NA,NA
"1343","South Africa",2020-09-19,"FS",401,NA,NA,NA
"1344","South Africa",2020-09-20,"FS",261,NA,NA,NA
"1345","South Africa",2020-09-21,"FS",254,NA,NA,NA
"1346","South Africa",2020-09-22,"FS",325,NA,NA,NA
"1347","South Africa",2020-09-23,"FS",327,NA,NA,NA
"1348","South Africa",2020-09-24,"FS",410,NA,NA,NA
"1349","South Africa",2020-09-25,"FS",325,NA,NA,NA
"1350","South Africa",2020-09-26,"FS",199,NA,NA,NA
"1351","South Africa",2020-09-27,"FS",251,NA,NA,NA
"1352","South Africa",2020-09-28,"FS",221,NA,NA,NA
"1353","South Africa",2020-09-29,"FS",209,NA,NA,NA
"1354","South Africa",2020-09-30,"FS",389,NA,NA,NA
"1355","South Africa",2020-03-05,"GP",0,NA,NA,NA
"1356","South Africa",2020-03-07,"GP",1,NA,NA,NA
"1357","South Africa",2020-03-08,"GP",0,NA,NA,NA
"1358","South Africa",2020-03-09,"GP",0,NA,NA,NA
"1359","South Africa",2020-03-11,"GP",4,NA,NA,NA
"1360","South Africa",2020-03-12,"GP",1,NA,NA,NA
"1361","South Africa",2020-03-13,"GP",4,NA,NA,NA
"1362","South Africa",2020-03-14,"GP",7,NA,NA,NA
"1363","South Africa",2020-03-15,"GP",7,NA,NA,NA
"1364","South Africa",2020-03-16,"GP",7,NA,NA,NA
"1365","South Africa",2020-03-17,"GP",14,NA,NA,NA
"1366","South Africa",2020-03-18,"GP",16,NA,NA,NA
"1367","South Africa",2020-03-19,"GP",15,NA,NA,NA
"1368","South Africa",2020-03-20,"GP",33,NA,NA,NA
"1369","South Africa",2020-03-21,"GP",16,NA,NA,NA
"1370","South Africa",2020-03-22,"GP",7,NA,NA,NA
"1371","South Africa",2020-03-23,"GP",75,NA,NA,NA
"1372","South Africa",2020-03-24,"GP",95,NA,NA,NA
"1373","South Africa",2020-03-25,"GP",17,NA,NA,NA
"1374","South Africa",2020-03-26,"GP",90,NA,NA,NA
"1375","South Africa",2020-03-28,"GP",124,NA,NA,NA
"1376","South Africa",2020-03-29,"GP",51,NA,NA,NA
"1377","South Africa",2020-03-30,"GP",34,NA,NA,NA
"1378","South Africa",2020-03-31,"GP",15,NA,NA,NA
"1379","South Africa",2020-04-01,"GP",12,NA,NA,NA
"1380","South Africa",2020-04-02,"GP",18,NA,NA,NA
"1381","South Africa",2020-04-03,"GP",9,NA,NA,NA
"1382","South Africa",2020-04-04,"GP",21,NA,NA,NA
"1383","South Africa",2020-04-05,"GP",11,NA,NA,NA
"1384","South Africa",2020-04-06,"GP",9,NA,NA,NA
"1385","South Africa",2020-04-08,"GP",69,NA,NA,NA
"1386","South Africa",2020-04-09,"GP",13,NA,NA,NA
"1387","South Africa",2020-04-10,"GP",6,NA,NA,NA
"1388","South Africa",2020-04-11,"GP",12,NA,NA,NA
"1389","South Africa",2020-04-12,"GP",52,NA,NA,NA
"1390","South Africa",2020-04-13,"GP",25,NA,NA,NA
"1391","South Africa",2020-04-14,"GP",19,NA,NA,NA
"1392","South Africa",2020-04-15,"GP",21,NA,NA,NA
"1393","South Africa",2020-04-16,"GP",39,NA,NA,NA
"1394","South Africa",2020-04-17,"GP",49,NA,NA,NA
"1395","South Africa",2020-04-18,"GP",83,NA,NA,NA
"1396","South Africa",2020-04-19,"GP",47,NA,NA,NA
"1397","South Africa",2020-04-20,"GP",22,NA,NA,NA
"1398","South Africa",2020-04-21,"GP",29,NA,NA,NA
"1399","South Africa",2020-04-22,"GP",25,NA,NA,NA
"1400","South Africa",2020-04-23,"GP",28,NA,NA,NA
"1401","South Africa",2020-04-24,"GP",29,NA,NA,NA
"1402","South Africa",2020-04-25,"GP",23,NA,NA,NA
"1403","South Africa",2020-04-26,"GP",27,NA,NA,NA
"1404","South Africa",2020-04-27,"GP",22,NA,NA,NA
"1405","South Africa",2020-04-28,"GP",24,NA,NA,NA
"1406","South Africa",2020-04-29,"GP",31,NA,NA,NA
"1407","South Africa",2020-04-30,"GP",38,NA,NA,NA
"1408","South Africa",2020-05-01,"GP",61,NA,NA,NA
"1409","South Africa",2020-05-02,"GP",91,NA,NA,NA
"1410","South Africa",2020-05-03,"GP",26,NA,NA,NA
"1411","South Africa",2020-05-04,"GP",27,NA,NA,NA
"1412","South Africa",2020-05-05,"GP",46,NA,NA,NA
"1413","South Africa",2020-05-06,"GP",23,NA,NA,NA
"1414","South Africa",2020-05-07,"GP",84,NA,NA,NA
"1415","South Africa",2020-05-08,"GP",47,NA,NA,NA
"1416","South Africa",2020-05-09,"GP",59,NA,NA,NA
"1417","South Africa",2020-05-10,"GP",42,NA,NA,NA
"1418","South Africa",2020-05-11,"GP",19,NA,NA,NA
"1419","South Africa",2020-05-12,"GP",43,NA,NA,NA
"1420","South Africa",2020-05-13,"GP",60,NA,NA,NA
"1421","South Africa",2020-05-14,"GP",61,NA,NA,NA
"1422","South Africa",2020-05-15,"GP",75,NA,NA,NA
"1423","South Africa",2020-05-16,"GP",52,NA,NA,NA
"1424","South Africa",2020-05-17,"GP",67,NA,NA,NA
"1425","South Africa",2020-05-18,"GP",14,NA,NA,NA
"1426","South Africa",2020-05-19,"GP",18,NA,NA,NA
"1427","South Africa",2020-05-20,"GP",39,NA,NA,NA
"1428","South Africa",2020-05-21,"GP",53,NA,NA,NA
"1429","South Africa",2020-05-22,"GP",68,NA,NA,NA
"1430","South Africa",2020-05-23,"GP",112,NA,NA,NA
"1431","South Africa",2020-05-24,"GP",140,NA,NA,NA
"1432","South Africa",2020-05-25,"GP",220,NA,NA,NA
"1433","South Africa",2020-05-26,"GP",50,NA,NA,NA
"1434","South Africa",2020-05-27,"GP",124,NA,NA,NA
"1435","South Africa",2020-05-28,"GP",162,NA,NA,NA
"1436","South Africa",2020-05-29,"GP",254,NA,NA,NA
"1437","South Africa",2020-05-30,"GP",190,NA,NA,NA
"1438","South Africa",2020-05-31,"GP",230,NA,NA,NA
"1439","South Africa",2020-06-01,"GP",228,NA,NA,NA
"1440","South Africa",2020-06-02,"GP",45,NA,NA,NA
"1441","South Africa",2020-06-03,"GP",291,NA,NA,NA
"1442","South Africa",2020-06-04,"GP",278,NA,NA,NA
"1443","South Africa",2020-06-05,"GP",370,NA,NA,NA
"1444","South Africa",2020-06-06,"GP",411,NA,NA,NA
"1445","South Africa",2020-06-07,"GP",320,NA,NA,NA
"1446","South Africa",2020-06-08,"GP",312,NA,NA,NA
"1447","South Africa",2020-06-09,"GP",288,NA,NA,NA
"1448","South Africa",2020-06-10,"GP",649,NA,NA,NA
"1449","South Africa",2020-06-11,"GP",758,NA,NA,NA
"1450","South Africa",2020-06-12,"GP",828,NA,NA,NA
"1451","South Africa",2020-06-13,"GP",1116,NA,NA,NA
"1452","South Africa",2020-06-14,"GP",1267,NA,NA,NA
"1453","South Africa",2020-06-15,"GP",1029,NA,NA,NA
"1454","South Africa",2020-06-16,"GP",830,NA,NA,NA
"1455","South Africa",2020-06-17,"GP",1597,NA,NA,NA
"1456","South Africa",2020-06-18,"GP",1278,NA,NA,NA
"1457","South Africa",2020-06-19,"GP",1363,NA,NA,NA
"1458","South Africa",2020-06-20,"GP",1717,NA,NA,NA
"1459","South Africa",2020-06-21,"GP",1844,NA,NA,NA
"1460","South Africa",2020-06-22,"GP",1519,NA,NA,NA
"1461","South Africa",2020-06-23,"GP",1700,NA,NA,NA
"1462","South Africa",2020-06-24,"GP",2115,NA,NA,NA
"1463","South Africa",2020-06-25,"GP",2590,NA,NA,NA
"1464","South Africa",2020-06-26,"GP",2598,NA,NA,NA
"1465","South Africa",2020-06-27,"GP",2941,NA,NA,NA
"1466","South Africa",2020-06-28,"GP",2610,NA,NA,NA
"1467","South Africa",2020-06-29,"GP",2946,NA,NA,NA
"1468","South Africa",2020-06-30,"GP",3040,NA,NA,NA
"1469","South Africa",2020-07-01,"GP",3063,NA,NA,NA
"1470","South Africa",2020-07-02,"GP",3993,NA,NA,NA
"1471","South Africa",2020-07-03,"GP",4394,NA,NA,NA
"1472","South Africa",2020-07-04,"GP",5042,NA,NA,NA
"1473","South Africa",2020-07-05,"GP",4031,NA,NA,NA
"1474","South Africa",2020-07-06,"GP",3487,NA,NA,NA
"1475","South Africa",2020-07-07,"GP",4597,NA,NA,NA
"1476","South Africa",2020-07-08,"GP",3527,NA,NA,NA
"1477","South Africa",2020-07-09,"GP",6531,NA,NA,NA
"1478","South Africa",2020-07-10,"GP",5487,NA,NA,NA
"1479","South Africa",2020-07-11,"GP",6011,NA,NA,NA
"1480","South Africa",2020-07-12,"GP",5387,NA,NA,NA
"1481","South Africa",2020-07-13,"GP",5282,NA,NA,NA
"1482","South Africa",2020-07-14,"GP",3357,NA,NA,NA
"1483","South Africa",2020-07-15,"GP",5644,NA,NA,NA
"1484","South Africa",2020-07-16,"GP",5181,NA,NA,NA
"1485","South Africa",2020-07-17,"GP",5513,NA,NA,NA
"1486","South Africa",2020-07-18,"GP",5196,NA,NA,NA
"1487","South Africa",2020-07-19,"GP",5013,NA,NA,NA
"1488","South Africa",2020-07-20,"GP",3262,NA,NA,NA
"1489","South Africa",2020-07-21,"GP",2556,NA,NA,NA
"1490","South Africa",2020-07-22,"GP",5147,NA,NA,NA
"1491","South Africa",2020-07-23,"GP",4272,NA,NA,NA
"1492","South Africa",2020-07-24,"GP",4166,NA,NA,NA
"1493","South Africa",2020-07-25,"GP",3801,NA,NA,NA
"1494","South Africa",2020-07-26,"GP",3333,NA,NA,NA
"1495","South Africa",2020-07-27,"GP",2165,NA,NA,NA
"1496","South Africa",2020-07-28,"GP",2265,NA,NA,NA
"1497","South Africa",2020-07-29,"GP",3785,NA,NA,NA
"1498","South Africa",2020-07-30,"GP",3205,NA,NA,NA
"1499","South Africa",2020-07-31,"GP",3698,NA,NA,NA
"1500","South Africa",2020-08-01,"GP",2847,NA,NA,NA
"1501","South Africa",2020-08-02,"GP",2413,NA,NA,NA
"1502","South Africa",2020-08-03,"GP",1414,NA,NA,NA
"1503","South Africa",2020-08-04,"GP",1144,NA,NA,NA
"1504","South Africa",2020-08-05,"GP",2192,NA,NA,NA
"1505","South Africa",2020-08-06,"GP",2349,NA,NA,NA
"1506","South Africa",2020-08-07,"GP",1528,NA,NA,NA
"1507","South Africa",2020-08-08,"GP",1840,NA,NA,NA
"1508","South Africa",2020-08-09,"GP",1768,NA,NA,NA
"1509","South Africa",2020-08-10,"GP",794,NA,NA,NA
"1510","South Africa",2020-08-11,"GP",532,NA,NA,NA
"1511","South Africa",2020-08-12,"GP",592,NA,NA,NA
"1512","South Africa",2020-08-13,"GP",1135,NA,NA,NA
"1513","South Africa",2020-08-14,"GP",1711,NA,NA,NA
"1514","South Africa",2020-08-15,"GP",1140,NA,NA,NA
"1515","South Africa",2020-08-16,"GP",964,NA,NA,NA
"1516","South Africa",2020-08-17,"GP",602,NA,NA,NA
"1517","South Africa",2020-08-18,"GP",712,NA,NA,NA
"1518","South Africa",2020-08-19,"GP",1062,NA,NA,NA
"1519","South Africa",2020-08-20,"GP",944,NA,NA,NA
"1520","South Africa",2020-08-21,"GP",877,NA,NA,NA
"1521","South Africa",2020-08-22,"GP",1414,NA,NA,NA
"1522","South Africa",2020-08-23,"GP",772,NA,NA,NA
"1523","South Africa",2020-08-24,"GP",507,NA,NA,NA
"1524","South Africa",2020-08-25,"GP",367,NA,NA,NA
"1525","South Africa",2020-08-26,"GP",718,NA,NA,NA
"1526","South Africa",2020-08-27,"GP",546,NA,NA,NA
"1527","South Africa",2020-08-28,"GP",423,NA,NA,NA
"1528","South Africa",2020-08-29,"GP",544,NA,NA,NA
"1529","South Africa",2020-08-30,"GP",525,NA,NA,NA
"1530","South Africa",2020-08-31,"GP",521,NA,NA,NA
"1531","South Africa",2020-09-01,"GP",349,NA,NA,NA
"1532","South Africa",2020-09-02,"GP",639,NA,NA,NA
"1533","South Africa",2020-09-03,"GP",521,NA,NA,NA
"1534","South Africa",2020-09-04,"GP",508,NA,NA,NA
"1535","South Africa",2020-09-05,"GP",378,NA,NA,NA
"1536","South Africa",2020-09-06,"GP",334,NA,NA,NA
"1537","South Africa",2020-09-07,"GP",189,NA,NA,NA
"1538","South Africa",2020-09-08,"GP",246,NA,NA,NA
"1539","South Africa",2020-09-09,"GP",408,NA,NA,NA
"1540","South Africa",2020-09-10,"GP",411,NA,NA,NA
"1541","South Africa",2020-09-11,"GP",334,NA,NA,NA
"1542","South Africa",2020-09-12,"GP",345,NA,NA,NA
"1543","South Africa",2020-09-13,"GP",309,NA,NA,NA
"1544","South Africa",2020-09-14,"GP",167,NA,NA,NA
"1545","South Africa",2020-09-15,"GP",174,NA,NA,NA
"1546","South Africa",2020-09-16,"GP",417,NA,NA,NA
"1547","South Africa",2020-09-17,"GP",443,NA,NA,NA
"1548","South Africa",2020-09-18,"GP",449,NA,NA,NA
"1549","South Africa",2020-09-19,"GP",326,NA,NA,NA
"1550","South Africa",2020-09-20,"GP",254,NA,NA,NA
"1551","South Africa",2020-09-21,"GP",115,NA,NA,NA
"1552","South Africa",2020-09-22,"GP",274,NA,NA,NA
"1553","South Africa",2020-09-23,"GP",356,NA,NA,NA
"1554","South Africa",2020-09-24,"GP",305,NA,NA,NA
"1555","South Africa",2020-09-25,"GP",230,NA,NA,NA
"1556","South Africa",2020-09-26,"GP",211,NA,NA,NA
"1557","South Africa",2020-09-27,"GP",178,NA,NA,NA
"1558","South Africa",2020-09-28,"GP",163,NA,NA,NA
"1559","South Africa",2020-09-29,"GP",171,NA,NA,NA
"1560","South Africa",2020-09-30,"GP",331,NA,NA,NA
"1561","South Africa",2020-03-05,"KZN",1,NA,NA,NA
"1562","South Africa",2020-03-07,"KZN",0,NA,NA,NA
"1563","South Africa",2020-03-08,"KZN",1,NA,NA,NA
"1564","South Africa",2020-03-09,"KZN",4,NA,NA,NA
"1565","South Africa",2020-03-11,"KZN",1,NA,NA,NA
"1566","South Africa",2020-03-12,"KZN",1,NA,NA,NA
"1567","South Africa",2020-03-13,"KZN",2,NA,NA,NA
"1568","South Africa",2020-03-14,"KZN",1,NA,NA,NA
"1569","South Africa",2020-03-15,"KZN",1,NA,NA,NA
"1570","South Africa",2020-03-16,"KZN",0,NA,NA,NA
"1571","South Africa",2020-03-17,"KZN",4,NA,NA,NA
"1572","South Africa",2020-03-18,"KZN",3,NA,NA,NA
"1573","South Africa",2020-03-19,"KZN",3,NA,NA,NA
"1574","South Africa",2020-03-20,"KZN",1,NA,NA,NA
"1575","South Africa",2020-03-21,"KZN",3,NA,NA,NA
"1576","South Africa",2020-03-22,"KZN",9,NA,NA,NA
"1577","South Africa",2020-03-23,"KZN",25,NA,NA,NA
"1578","South Africa",2020-03-24,"KZN",20,NA,NA,NA
"1579","South Africa",2020-03-25,"KZN",11,NA,NA,NA
"1580","South Africa",2020-03-26,"KZN",43,NA,NA,NA
"1581","South Africa",2020-03-28,"KZN",22,NA,NA,NA
"1582","South Africa",2020-03-29,"KZN",11,NA,NA,NA
"1583","South Africa",2020-03-30,"KZN",4,NA,NA,NA
"1584","South Africa",2020-03-31,"KZN",8,NA,NA,NA
"1585","South Africa",2020-04-01,"KZN",7,NA,NA,NA
"1586","South Africa",2020-04-02,"KZN",20,NA,NA,NA
"1587","South Africa",2020-04-03,"KZN",9,NA,NA,NA
"1588","South Africa",2020-04-04,"KZN",17,NA,NA,NA
"1589","South Africa",2020-04-05,"KZN",14,NA,NA,NA
"1590","South Africa",2020-04-06,"KZN",11,NA,NA,NA
"1591","South Africa",2020-04-08,"KZN",97,NA,NA,NA
"1592","South Africa",2020-04-09,"KZN",33,NA,NA,NA
"1593","South Africa",2020-04-10,"KZN",25,NA,NA,NA
"1594","South Africa",2020-04-11,"KZN",6,NA,NA,NA
"1595","South Africa",2020-04-12,"KZN",25,NA,NA,NA
"1596","South Africa",2020-04-13,"KZN",22,NA,NA,NA
"1597","South Africa",2020-04-14,"KZN",24,NA,NA,NA
"1598","South Africa",2020-04-15,"KZN",30,NA,NA,NA
"1599","South Africa",2020-04-16,"KZN",20,NA,NA,NA
"1600","South Africa",2020-04-17,"KZN",52,NA,NA,NA
"1601","South Africa",2020-04-18,"KZN",13,NA,NA,NA
"1602","South Africa",2020-04-19,"KZN",13,NA,NA,NA
"1603","South Africa",2020-04-20,"KZN",22,NA,NA,NA
"1604","South Africa",2020-04-21,"KZN",32,NA,NA,NA
"1605","South Africa",2020-04-22,"KZN",87,NA,NA,NA
"1606","South Africa",2020-04-23,"KZN",49,NA,NA,NA
"1607","South Africa",2020-04-24,"KZN",34,NA,NA,NA
"1608","South Africa",2020-04-25,"KZN",0,NA,NA,NA
"1609","South Africa",2020-04-26,"KZN",22,NA,NA,NA
"1610","South Africa",2020-04-27,"KZN",39,NA,NA,NA
"1611","South Africa",2020-04-28,"KZN",17,NA,NA,NA
"1612","South Africa",2020-04-29,"KZN",37,NA,NA,NA
"1613","South Africa",2020-04-30,"KZN",24,NA,NA,NA
"1614","South Africa",2020-05-01,"KZN",26,NA,NA,NA
"1615","South Africa",2020-05-02,"KZN",45,NA,NA,NA
"1616","South Africa",2020-05-03,"KZN",25,NA,NA,NA
"1617","South Africa",2020-05-04,"KZN",30,NA,NA,NA
"1618","South Africa",2020-05-05,"KZN",36,NA,NA,NA
"1619","South Africa",2020-05-06,"KZN",7,NA,NA,NA
"1620","South Africa",2020-05-07,"KZN",55,NA,NA,NA
"1621","South Africa",2020-05-08,"KZN",49,NA,NA,NA
"1622","South Africa",2020-05-09,"KZN",55,NA,NA,NA
"1623","South Africa",2020-05-10,"KZN",45,NA,NA,NA
"1624","South Africa",2020-05-11,"KZN",19,NA,NA,NA
"1625","South Africa",2020-05-12,"KZN",22,NA,NA,NA
"1626","South Africa",2020-05-13,"KZN",19,NA,NA,NA
"1627","South Africa",2020-05-14,"KZN",31,NA,NA,NA
"1628","South Africa",2020-05-15,"KZN",38,NA,NA,NA
"1629","South Africa",2020-05-16,"KZN",16,NA,NA,NA
"1630","South Africa",2020-05-17,"KZN",45,NA,NA,NA
"1631","South Africa",2020-05-18,"KZN",24,NA,NA,NA
"1632","South Africa",2020-05-19,"KZN",49,NA,NA,NA
"1633","South Africa",2020-05-20,"KZN",34,NA,NA,NA
"1634","South Africa",2020-05-21,"KZN",43,NA,NA,NA
"1635","South Africa",2020-05-22,"KZN",42,NA,NA,NA
"1636","South Africa",2020-05-23,"KZN",42,NA,NA,NA
"1637","South Africa",2020-05-24,"KZN",38,NA,NA,NA
"1638","South Africa",2020-05-25,"KZN",67,NA,NA,NA
"1639","South Africa",2020-05-26,"KZN",45,NA,NA,NA
"1640","South Africa",2020-05-27,"KZN",259,NA,NA,NA
"1641","South Africa",2020-05-28,"KZN",163,NA,NA,NA
"1642","South Africa",2020-05-29,"KZN",79,NA,NA,NA
"1643","South Africa",2020-05-30,"KZN",48,NA,NA,NA
"1644","South Africa",2020-05-31,"KZN",69,NA,NA,NA
"1645","South Africa",2020-06-01,"KZN",20,NA,NA,NA
"1646","South Africa",2020-06-02,"KZN",72,NA,NA,NA
"1647","South Africa",2020-06-03,"KZN",70,NA,NA,NA
"1648","South Africa",2020-06-04,"KZN",162,NA,NA,NA
"1649","South Africa",2020-06-05,"KZN",67,NA,NA,NA
"1650","South Africa",2020-06-06,"KZN",80,NA,NA,NA
"1651","South Africa",2020-06-07,"KZN",92,NA,NA,NA
"1652","South Africa",2020-06-08,"KZN",67,NA,NA,NA
"1653","South Africa",2020-06-09,"KZN",80,NA,NA,NA
"1654","South Africa",2020-06-10,"KZN",92,NA,NA,NA
"1655","South Africa",2020-06-11,"KZN",125,NA,NA,NA
"1656","South Africa",2020-06-12,"KZN",101,NA,NA,NA
"1657","South Africa",2020-06-13,"KZN",190,NA,NA,NA
"1658","South Africa",2020-06-14,"KZN",111,NA,NA,NA
"1659","South Africa",2020-06-15,"KZN",85,NA,NA,NA
"1660","South Africa",2020-06-16,"KZN",89,NA,NA,NA
"1661","South Africa",2020-06-17,"KZN",190,NA,NA,NA
"1662","South Africa",2020-06-18,"KZN",122,NA,NA,NA
"1663","South Africa",2020-06-19,"KZN",188,NA,NA,NA
"1664","South Africa",2020-06-20,"KZN",258,NA,NA,NA
"1665","South Africa",2020-06-21,"KZN",224,NA,NA,NA
"1666","South Africa",2020-06-22,"KZN",248,NA,NA,NA
"1667","South Africa",2020-06-23,"KZN",347,NA,NA,NA
"1668","South Africa",2020-06-24,"KZN",450,NA,NA,NA
"1669","South Africa",2020-06-25,"KZN",515,NA,NA,NA
"1670","South Africa",2020-06-26,"KZN",500,NA,NA,NA
"1671","South Africa",2020-06-27,"KZN",696,NA,NA,NA
"1672","South Africa",2020-06-28,"KZN",647,NA,NA,NA
"1673","South Africa",2020-06-29,"KZN",608,NA,NA,NA
"1674","South Africa",2020-06-30,"KZN",633,NA,NA,NA
"1675","South Africa",2020-07-01,"KZN",958,NA,NA,NA
"1676","South Africa",2020-07-02,"KZN",1037,NA,NA,NA
"1677","South Africa",2020-07-03,"KZN",1088,NA,NA,NA
"1678","South Africa",2020-07-04,"KZN",1227,NA,NA,NA
"1679","South Africa",2020-07-05,"KZN",1162,NA,NA,NA
"1680","South Africa",2020-07-06,"KZN",673,NA,NA,NA
"1681","South Africa",2020-07-07,"KZN",924,NA,NA,NA
"1682","South Africa",2020-07-08,"KZN",1219,NA,NA,NA
"1683","South Africa",2020-07-09,"KZN",1668,NA,NA,NA
"1684","South Africa",2020-07-10,"KZN",1756,NA,NA,NA
"1685","South Africa",2020-07-11,"KZN",2367,NA,NA,NA
"1686","South Africa",2020-07-12,"KZN",1819,NA,NA,NA
"1687","South Africa",2020-07-13,"KZN",1815,NA,NA,NA
"1688","South Africa",2020-07-14,"KZN",3200,NA,NA,NA
"1689","South Africa",2020-07-15,"KZN",2352,NA,NA,NA
"1690","South Africa",2020-07-16,"KZN",2665,NA,NA,NA
"1691","South Africa",2020-07-17,"KZN",2118,NA,NA,NA
"1692","South Africa",2020-07-18,"KZN",2364,NA,NA,NA
"1693","South Africa",2020-07-19,"KZN",3129,NA,NA,NA
"1694","South Africa",2020-07-20,"KZN",2399,NA,NA,NA
"1695","South Africa",2020-07-21,"KZN",2071,NA,NA,NA
"1696","South Africa",2020-07-22,"KZN",2836,NA,NA,NA
"1697","South Africa",2020-07-23,"KZN",2885,NA,NA,NA
"1698","South Africa",2020-07-24,"KZN",3756,NA,NA,NA
"1699","South Africa",2020-07-25,"KZN",3370,NA,NA,NA
"1700","South Africa",2020-07-26,"KZN",3529,NA,NA,NA
"1701","South Africa",2020-07-27,"KZN",1921,NA,NA,NA
"1702","South Africa",2020-07-28,"KZN",2119,NA,NA,NA
"1703","South Africa",2020-07-29,"KZN",3139,NA,NA,NA
